               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 175,            0.029829,           0.0078255,                   0,             0.99353,                   1,               0.995,             0.52916,            0.022063,             0.01355,                   0,           0.0056935,           0.0056935,           0.0056935
                 176,            0.031456,           0.0065932,                   0,             0.99134,                   1,               0.995,              0.6516,            0.020971,            0.013501,                   0,           0.0056688,           0.0056688,           0.0056688
                 177,            0.026432,           0.0076176,                   0,             0.99134,                   1,               0.995,              0.6516,            0.020971,            0.013501,                   0,            0.005644,            0.005644,            0.005644
                 178,            0.032283,           0.0079258,                   0,              0.9947,                   1,               0.995,               0.487,             0.02398,            0.013211,                   0,           0.0056193,           0.0056193,           0.0056193
                 179,            0.030886,           0.0075056,                   0,              0.9947,                   1,               0.995,               0.487,             0.02398,            0.013211,                   0,           0.0055945,           0.0055945,           0.0055945
                 180,            0.034789,           0.0087088,                   0,             0.99215,                   1,               0.995,             0.61734,            0.019508,             0.01363,                   0,           0.0055698,           0.0055698,           0.0055698
                 181,            0.032108,           0.0086907,                   0,             0.99215,                   1,               0.995,             0.61734,            0.019508,             0.01363,                   0,            0.005545,            0.005545,            0.005545
                 182,            0.032169,           0.0081932,                   0,             0.99294,                   1,               0.995,             0.62819,            0.021408,            0.013456,                   0,           0.0055202,           0.0055202,           0.0055202
                 183,            0.021604,           0.0068429,                   0,             0.99294,                   1,               0.995,             0.62819,            0.021408,            0.013456,                   0,           0.0054955,           0.0054955,           0.0054955
                 184,            0.029827,           0.0073278,                   0,             0.97498,                   1,               0.995,             0.44975,            0.021856,            0.013229,                   0,           0.0054707,           0.0054707,           0.0054707
                 185,             0.02961,           0.0066884,                   0,             0.97498,                   1,               0.995,             0.44975,            0.021856,            0.013229,                   0,            0.005446,            0.005446,            0.005446
                 186,            0.026946,           0.0081248,                   0,             0.99247,                   1,               0.995,             0.59868,            0.020035,            0.013291,                   0,           0.0054212,           0.0054212,           0.0054212
                 187,            0.028255,           0.0085392,                   0,             0.99247,                   1,               0.995,             0.59868,            0.020035,            0.013291,                   0,           0.0053965,           0.0053965,           0.0053965
                 188,            0.027641,           0.0063114,                   0,             0.99321,                   1,               0.995,             0.65747,            0.018657,            0.013152,                   0,           0.0053717,           0.0053717,           0.0053717
                 189,            0.023201,           0.0083255,                   0,             0.99321,                   1,               0.995,             0.65747,            0.018657,            0.013152,                   0,            0.005347,            0.005347,            0.005347
                 190,            0.030575,           0.0077831,                   0,              0.9908,                   1,               0.995,             0.55094,            0.020766,            0.012814,                   0,           0.0053223,           0.0053223,           0.0053223
                 191,            0.025714,           0.0075442,                   0,              0.9908,                   1,               0.995,             0.55094,            0.020766,            0.012814,                   0,           0.0052975,           0.0052975,           0.0052975
                 192,            0.027265,           0.0085979,                   0,             0.99429,                   1,               0.995,             0.66192,            0.017108,            0.012915,                   0,           0.0052727,           0.0052727,           0.0052727
                 193,            0.027606,           0.0057833,                   0,             0.99429,                   1,               0.995,             0.66192,            0.017108,            0.012915,                   0,            0.005248,            0.005248,            0.005248
                 194,             0.03006,           0.0066275,                   0,             0.99417,                   1,               0.995,             0.56041,            0.021995,            0.012371,                   0,           0.0052233,           0.0052233,           0.0052233
                 195,            0.038661,           0.0068958,                   0,             0.99417,                   1,               0.995,             0.56041,            0.021995,            0.012371,                   0,           0.0051985,           0.0051985,           0.0051985
                 196,            0.025903,           0.0073041,                   0,             0.99442,                   1,               0.995,             0.59442,            0.016985,            0.012745,                   0,           0.0051737,           0.0051737,           0.0051737
                 197,            0.025903,            0.004561,                   0,             0.99442,                   1,               0.995,             0.59442,            0.016985,            0.012745,                   0,            0.005149,            0.005149,            0.005149
                 198,            0.021787,           0.0054471,                   0,             0.99289,                   1,               0.995,             0.61583,            0.019756,            0.012523,                   0,           0.0051243,           0.0051243,           0.0051243
                 199,             0.03623,           0.0054214,                   0,             0.99289,                   1,               0.995,             0.61583,            0.019756,            0.012523,                   0,           0.0050995,           0.0050995,           0.0050995
                 200,            0.024739,           0.0060717,                   0,             0.99431,                   1,               0.995,             0.62178,            0.017629,            0.012571,                   0,           0.0050747,           0.0050747,           0.0050747
                 201,            0.030866,           0.0070961,                   0,             0.99431,                   1,               0.995,             0.62178,            0.017629,            0.012571,                   0,             0.00505,             0.00505,             0.00505
                 202,            0.027723,           0.0066708,                   0,             0.99613,                   1,               0.995,             0.58567,            0.019352,            0.012365,                   0,           0.0050253,           0.0050253,           0.0050253
                 203,            0.031251,            0.008504,                   0,             0.99613,                   1,               0.995,             0.58567,            0.019352,            0.012365,                   0,           0.0050005,           0.0050005,           0.0050005
                 204,            0.023559,           0.0066543,                   0,             0.99154,                   1,               0.995,             0.56461,            0.019921,            0.012391,                   0,           0.0049758,           0.0049758,           0.0049758
                 205,            0.024993,           0.0048323,                   0,             0.99154,                   1,               0.995,             0.56461,            0.019921,            0.012391,                   0,            0.004951,            0.004951,            0.004951
                 206,            0.027355,           0.0074784,                   0,             0.99644,                   1,               0.995,             0.59644,            0.020485,            0.012256,                   0,           0.0049263,           0.0049263,           0.0049263
                 207,            0.028952,             0.00573,                   0,             0.99644,                   1,               0.995,             0.59644,            0.020485,            0.012256,                   0,           0.0049015,           0.0049015,           0.0049015
                 208,            0.025433,           0.0065908,                   0,             0.99658,                   1,               0.995,             0.60587,            0.018282,            0.012066,                   0,           0.0048768,           0.0048768,           0.0048768
                 209,            0.024945,             0.00921,                   0,             0.99658,                   1,               0.995,             0.60587,            0.018282,            0.012066,                   0,            0.004852,            0.004852,            0.004852
                 210,            0.025183,           0.0061793,                   0,             0.99666,                   1,               0.995,             0.54006,            0.021618,            0.012161,                   0,           0.0048272,           0.0048272,           0.0048272
                 211,             0.02866,           0.0072984,                   0,             0.99666,                   1,               0.995,             0.54006,            0.021618,            0.012161,                   0,           0.0048025,           0.0048025,           0.0048025
                 212,            0.023567,           0.0075945,                   0,             0.99628,                   1,               0.995,             0.56286,            0.018446,            0.012025,                   0,           0.0047778,           0.0047778,           0.0047778
                 213,            0.029423,           0.0091529,                   0,             0.99628,                   1,               0.995,             0.56286,            0.018446,            0.012025,                   0,            0.004753,            0.004753,            0.004753
                 214,            0.030602,           0.0068274,                   0,             0.99615,                   1,               0.995,             0.62634,            0.019029,            0.011948,                   0,           0.0047283,           0.0047283,           0.0047283
                 215,            0.024563,           0.0044863,                   0,             0.99615,                   1,               0.995,             0.62634,            0.019029,            0.011948,                   0,           0.0047035,           0.0047035,           0.0047035
                 216,            0.028552,            0.007125,                   0,             0.99638,                   1,               0.995,             0.70007,            0.015971,            0.011985,                   0,           0.0046788,           0.0046788,           0.0046788
                 217,            0.025618,           0.0070124,                   0,             0.99638,                   1,               0.995,             0.70007,            0.015971,            0.011985,                   0,            0.004654,            0.004654,            0.004654
                 218,            0.028565,           0.0070924,                   0,             0.99622,                   1,               0.995,              0.6082,            0.017023,            0.011878,                   0,           0.0046293,           0.0046293,           0.0046293
                 219,             0.02632,            0.006066,                   0,             0.99622,                   1,               0.995,              0.6082,            0.017023,            0.011878,                   0,           0.0046045,           0.0046045,           0.0046045
                 220,            0.025514,           0.0068424,                   0,             0.99651,                   1,               0.995,             0.68322,            0.016359,            0.011859,                   0,           0.0045798,           0.0045798,           0.0045798
                 221,            0.023553,           0.0079306,                   0,             0.99651,                   1,               0.995,             0.68322,            0.016359,            0.011859,                   0,            0.004555,            0.004555,            0.004555
                 222,            0.021593,           0.0070257,                   0,             0.99421,                   1,               0.995,             0.65659,            0.018103,             0.01164,                   0,           0.0045303,           0.0045303,           0.0045303
                 223,            0.025995,           0.0053061,                   0,             0.99421,                   1,               0.995,             0.65659,            0.018103,             0.01164,                   0,           0.0045055,           0.0045055,           0.0045055
                 224,             0.02756,           0.0066789,                   0,             0.99645,                   1,               0.995,             0.57446,            0.019684,            0.011361,                   0,           0.0044808,           0.0044808,           0.0044808
                 225,            0.026486,           0.0060637,                   0,             0.99645,                   1,               0.995,             0.57446,            0.019684,            0.011361,                   0,            0.004456,            0.004456,            0.004456
                 226,            0.030483,           0.0065206,                   0,             0.99643,                   1,               0.995,             0.64376,            0.018804,            0.011538,                   0,           0.0044313,           0.0044313,           0.0044313
                 227,            0.023545,           0.0057224,                   0,             0.99643,                   1,               0.995,             0.64376,            0.018804,            0.011538,                   0,           0.0044065,           0.0044065,           0.0044065
                 228,            0.025654,           0.0051216,                   0,              0.9956,                   1,               0.995,             0.61203,            0.016539,            0.011624,                   0,           0.0043818,           0.0043818,           0.0043818
                 229,             0.02178,           0.0061431,                   0,              0.9956,                   1,               0.995,             0.61203,            0.016539,            0.011624,                   0,            0.004357,            0.004357,            0.004357
                 230,            0.022646,           0.0048539,                   0,             0.99585,                   1,               0.995,             0.60086,            0.019954,            0.011521,                   0,           0.0043323,           0.0043323,           0.0043323
                 231,            0.025467,           0.0069187,                   0,             0.99585,                   1,               0.995,             0.60086,            0.019954,            0.011521,                   0,           0.0043075,           0.0043075,           0.0043075
                 232,            0.024915,           0.0062534,                   0,              0.9953,                   1,               0.995,              0.5726,            0.017652,            0.011617,                   0,           0.0042828,           0.0042828,           0.0042828
                 233,            0.028797,           0.0057653,                   0,              0.9953,                   1,               0.995,              0.5726,            0.017652,            0.011617,                   0,            0.004258,            0.004258,            0.004258
                 234,            0.022971,           0.0064532,                   0,             0.99562,                   1,               0.995,             0.55712,            0.019279,            0.011727,                   0,           0.0042333,           0.0042333,           0.0042333
                 235,            0.025395,           0.0047596,                   0,             0.99562,                   1,               0.995,             0.55712,            0.019279,            0.011727,                   0,           0.0042085,           0.0042085,           0.0042085
                 236,            0.025151,           0.0061595,                   0,             0.99532,                   1,               0.995,             0.66199,            0.017829,            0.011274,                   0,           0.0041837,           0.0041837,           0.0041837
                 237,             0.02705,           0.0068155,                   0,             0.99532,                   1,               0.995,             0.66199,            0.017829,            0.011274,                   0,            0.004159,            0.004159,            0.004159
                 238,            0.022415,           0.0065586,                   0,             0.99621,                   1,               0.995,              0.5997,            0.020137,            0.011338,                   0,           0.0041342,           0.0041342,           0.0041342
                 239,            0.024515,           0.0055925,                   0,             0.99621,                   1,               0.995,              0.5997,            0.020137,            0.011338,                   0,           0.0041095,           0.0041095,           0.0041095
                 240,            0.030663,           0.0053191,                   0,             0.99545,                   1,               0.995,             0.58566,            0.017284,            0.011367,                   0,           0.0040847,           0.0040847,           0.0040847
                 241,            0.031812,           0.0057845,                   0,             0.99545,                   1,               0.995,             0.58566,            0.017284,            0.011367,                   0,             0.00406,             0.00406,             0.00406
                 242,            0.019838,            0.004423,                   0,             0.99567,                   1,               0.995,              0.6479,            0.019665,            0.011461,                   0,           0.0040352,           0.0040352,           0.0040352
                 243,             0.02425,           0.0065653,                   0,             0.99567,                   1,               0.995,              0.6479,            0.019665,            0.011461,                   0,           0.0040105,           0.0040105,           0.0040105
                 244,            0.023776,             0.00637,                   0,             0.99502,                   1,               0.995,             0.62233,            0.016676,            0.011528,                   0,           0.0039857,           0.0039857,           0.0039857
                 245,            0.027178,            0.004718,                   0,             0.99502,                   1,               0.995,             0.62233,            0.016676,            0.011528,                   0,            0.003961,            0.003961,            0.003961
                 246,            0.025787,           0.0065647,                   0,             0.99489,                   1,               0.995,             0.73143,            0.016036,            0.011654,                   0,           0.0039362,           0.0039362,           0.0039362
                 247,            0.022401,           0.0056669,                   0,             0.99489,                   1,               0.995,             0.73143,            0.016036,            0.011654,                   0,           0.0039115,           0.0039115,           0.0039115
                 248,            0.023917,            0.006306,                   0,             0.99558,                   1,               0.995,             0.69297,            0.016315,            0.011419,                   0,           0.0038867,           0.0038867,           0.0038867
                 249,            0.021967,           0.0067679,                   0,             0.99558,                   1,               0.995,             0.69297,            0.016315,            0.011419,                   0,            0.003862,            0.003862,            0.003862
                 250,            0.023711,           0.0055357,                   0,             0.99604,                   1,               0.995,              0.6683,            0.017373,            0.011346,                   0,           0.0038372,           0.0038372,           0.0038372
                 251,            0.023077,           0.0059802,                   0,             0.99604,                   1,               0.995,              0.6683,            0.017373,            0.011346,                   0,           0.0038125,           0.0038125,           0.0038125
                 252,            0.021621,            0.004579,                   0,             0.99518,                   1,               0.995,             0.66307,            0.015078,            0.011373,                   0,           0.0037878,           0.0037878,           0.0037878
                 253,            0.021164,            0.006974,                   0,             0.99518,                   1,               0.995,             0.66307,            0.015078,            0.011373,                   0,            0.003763,            0.003763,            0.003763
                 254,             0.02216,           0.0049467,                   0,             0.99609,                   1,               0.995,             0.63519,            0.015958,            0.011194,                   0,           0.0037383,           0.0037383,           0.0037383
                 255,            0.023323,           0.0064859,                   0,             0.99609,                   1,               0.995,             0.63519,            0.015958,            0.011194,                   0,           0.0037135,           0.0037135,           0.0037135
                 256,            0.023652,           0.0059638,                   0,             0.99494,                   1,               0.995,             0.62225,             0.01584,            0.011034,                   0,           0.0036888,           0.0036888,           0.0036888
                 257,            0.020922,           0.0059428,                   0,             0.99494,                   1,               0.995,             0.62225,             0.01584,            0.011034,                   0,            0.003664,            0.003664,            0.003664
                 258,            0.023859,           0.0056541,                   0,             0.99548,                   1,               0.995,             0.61054,            0.015517,            0.010955,                   0,           0.0036393,           0.0036393,           0.0036393
                 259,            0.019329,           0.0052089,                   0,             0.99548,                   1,               0.995,             0.61054,            0.015517,            0.010955,                   0,           0.0036145,           0.0036145,           0.0036145
                 260,            0.020854,           0.0053062,                   0,             0.99541,                   1,               0.995,             0.63146,             0.01491,            0.010809,                   0,           0.0035898,           0.0035898,           0.0035898
                 261,            0.019459,           0.0062838,                   0,             0.99541,                   1,               0.995,             0.63146,             0.01491,            0.010809,                   0,            0.003565,            0.003565,            0.003565
                 262,            0.025528,           0.0050448,                   0,             0.99553,                   1,               0.995,             0.62583,            0.016285,            0.010688,                   0,           0.0035403,           0.0035403,           0.0035403
                 263,            0.019686,           0.0044668,                   0,             0.99553,                   1,               0.995,             0.62583,            0.016285,            0.010688,                   0,           0.0035155,           0.0035155,           0.0035155
                 264,            0.027403,           0.0067893,                   0,             0.99586,                   1,               0.995,             0.60696,            0.015019,            0.010617,                   0,           0.0034908,           0.0034908,           0.0034908
                 265,            0.022914,           0.0051331,                   0,             0.99586,                   1,               0.995,             0.60696,            0.015019,            0.010617,                   0,            0.003466,            0.003466,            0.003466
                 266,            0.022315,           0.0059315,                   0,             0.99659,                   1,               0.995,             0.64563,            0.016237,            0.010586,                   0,           0.0034413,           0.0034413,           0.0034413
                 267,            0.020098,           0.0067819,                   0,             0.99659,                   1,               0.995,             0.64563,            0.016237,            0.010586,                   0,           0.0034165,           0.0034165,           0.0034165
                 268,             0.01788,           0.0053051,                   0,             0.99582,                   1,               0.995,             0.69335,            0.015892,            0.010297,                   0,           0.0033918,           0.0033918,           0.0033918
                 269,            0.016854,           0.0063086,                   0,             0.99582,                   1,               0.995,             0.69335,            0.015892,            0.010297,                   0,            0.003367,            0.003367,            0.003367
                 270,            0.026913,           0.0056507,                   0,             0.99579,                   1,               0.995,              0.6346,            0.016541,            0.010418,                   0,           0.0033423,           0.0033423,           0.0033423
                 271,             0.02312,           0.0046918,                   0,             0.99579,                   1,               0.995,              0.6346,            0.016541,            0.010418,                   0,           0.0033175,           0.0033175,           0.0033175
                 272,            0.024771,           0.0046695,                   0,             0.99575,                   1,               0.995,             0.67356,            0.014068,            0.010257,                   0,           0.0032928,           0.0032928,           0.0032928
                 273,            0.018301,           0.0048276,                   0,             0.99575,                   1,               0.995,             0.67356,            0.014068,            0.010257,                   0,            0.003268,            0.003268,            0.003268
                 274,            0.026709,           0.0061911,                   0,             0.99639,                   1,               0.995,             0.68058,            0.016773,           0.0099661,                   0,           0.0032433,           0.0032433,           0.0032433
                 275,             0.03076,           0.0059753,                   0,             0.99639,                   1,               0.995,             0.68058,            0.016773,           0.0099661,                   0,           0.0032185,           0.0032185,           0.0032185
                 276,            0.020296,            0.005604,                   0,             0.99552,                   1,               0.995,              0.7144,            0.014368,           0.0099875,                   0,           0.0031938,           0.0031938,           0.0031938
                 277,            0.018639,           0.0044571,                   0,             0.99552,                   1,               0.995,              0.7144,            0.014368,           0.0099875,                   0,            0.003169,            0.003169,            0.003169
                 278,            0.022912,           0.0052646,                   0,             0.99654,                   1,               0.995,             0.68834,            0.015917,           0.0099081,                   0,           0.0031443,           0.0031443,           0.0031443
                 279,            0.024184,           0.0053998,                   0,             0.99654,                   1,               0.995,             0.68834,            0.015917,           0.0099081,                   0,           0.0031195,           0.0031195,           0.0031195
                 280,            0.022858,           0.0051655,                   0,             0.99579,                   1,               0.995,             0.70649,            0.014407,           0.0097934,                   0,           0.0030948,           0.0030948,           0.0030948
                 281,            0.021123,           0.0051644,                   0,             0.99579,                   1,               0.995,             0.70649,            0.014407,           0.0097934,                   0,             0.00307,             0.00307,             0.00307
                 282,            0.021056,           0.0052245,                   0,             0.99577,                   1,               0.995,             0.71644,            0.015788,           0.0096135,                   0,           0.0030452,           0.0030452,           0.0030452
                 283,            0.019139,           0.0053769,                   0,             0.99577,                   1,               0.995,             0.71644,            0.015788,           0.0096135,                   0,           0.0030205,           0.0030205,           0.0030205
                 284,             0.01568,           0.0053846,                   0,             0.99612,                   1,               0.995,             0.66241,            0.014843,           0.0095988,                   0,           0.0029957,           0.0029957,           0.0029957
                 285,             0.01862,           0.0051685,                   0,             0.99612,                   1,               0.995,             0.66241,            0.014843,           0.0095988,                   0,            0.002971,            0.002971,            0.002971
                 286,            0.021425,           0.0060602,                   0,             0.99661,                   1,               0.995,             0.62164,            0.020298,           0.0094428,                   0,           0.0029462,           0.0029462,           0.0029462
                 287,            0.024302,           0.0042843,                   0,             0.99661,                   1,               0.995,             0.62164,            0.020298,           0.0094428,                   0,           0.0029215,           0.0029215,           0.0029215
                 288,            0.023895,           0.0065056,                   0,             0.99541,                   1,               0.995,             0.58831,            0.015494,           0.0095186,                   0,           0.0028967,           0.0028967,           0.0028967
                 289,            0.019292,           0.0054749,                   0,             0.99541,                   1,               0.995,             0.58831,            0.015494,           0.0095186,                   0,            0.002872,            0.002872,            0.002872
                 290,            0.024309,           0.0043597,                   0,             0.99608,                   1,               0.995,              0.6578,            0.015252,           0.0093895,                   0,           0.0028472,           0.0028472,           0.0028472
                 291,            0.022232,           0.0049201,                   0,             0.99608,                   1,               0.995,              0.6578,            0.015252,           0.0093895,                   0,           0.0028225,           0.0028225,           0.0028225
                 292,            0.019137,           0.0042495,                   0,             0.99558,                   1,               0.995,             0.62528,            0.016431,           0.0093304,                   0,           0.0027977,           0.0027977,           0.0027977
                 293,             0.01712,           0.0043909,                   0,             0.99558,                   1,               0.995,             0.62528,            0.016431,           0.0093304,                   0,            0.002773,            0.002773,            0.002773
                 294,            0.020043,           0.0051538,                   0,             0.99696,                   1,               0.995,              0.6796,             0.01712,           0.0092533,                   0,           0.0027482,           0.0027482,           0.0027482
                 295,            0.018559,           0.0050269,                   0,             0.99696,                   1,               0.995,              0.6796,             0.01712,           0.0092533,                   0,           0.0027235,           0.0027235,           0.0027235
                 296,            0.023754,           0.0045318,                   0,             0.99675,                   1,               0.995,             0.69661,            0.016311,           0.0092703,                   0,           0.0026987,           0.0026987,           0.0026987
                 297,            0.016442,           0.0031921,                   0,             0.99675,                   1,               0.995,             0.69661,            0.016311,           0.0092703,                   0,            0.002674,            0.002674,            0.002674
                 298,            0.020763,           0.0040055,                   0,             0.99685,                   1,               0.995,             0.70079,            0.015647,           0.0092348,                   0,           0.0026492,           0.0026492,           0.0026492
                 299,            0.021146,           0.0047362,                   0,             0.99685,                   1,               0.995,             0.70079,            0.015647,           0.0092348,                   0,           0.0026245,           0.0026245,           0.0026245
                 300,            0.017955,           0.0038692,                   0,             0.99683,                   1,               0.995,             0.63593,             0.01664,           0.0092043,                   0,           0.0025997,           0.0025997,           0.0025997
                 301,            0.022491,           0.0047563,                   0,             0.99683,                   1,               0.995,             0.63593,             0.01664,           0.0092043,                   0,            0.002575,            0.002575,            0.002575
                 302,            0.020918,           0.0044015,                   0,             0.99681,                   1,               0.995,             0.68746,            0.016031,           0.0092172,                   0,           0.0025503,           0.0025503,           0.0025503
                 303,            0.019312,           0.0047274,                   0,             0.99681,                   1,               0.995,             0.68746,            0.016031,           0.0092172,                   0,           0.0025255,           0.0025255,           0.0025255
                 304,            0.023554,           0.0061313,                   0,             0.99671,                   1,               0.995,             0.68993,            0.014996,           0.0092182,                   0,           0.0025008,           0.0025008,           0.0025008
                 305,            0.016141,            0.004079,                   0,             0.99671,                   1,               0.995,             0.68993,            0.014996,           0.0092182,                   0,            0.002476,            0.002476,            0.002476
                 306,            0.020669,             0.00526,                   0,             0.99681,                   1,               0.995,             0.70793,             0.01516,           0.0091774,                   0,           0.0024513,           0.0024513,           0.0024513
                 307,            0.025981,           0.0062157,                   0,             0.99681,                   1,               0.995,             0.70793,             0.01516,           0.0091774,                   0,           0.0024265,           0.0024265,           0.0024265
                 308,            0.022608,           0.0047697,                   0,             0.99706,                   1,               0.995,             0.68835,              0.0154,           0.0091971,                   0,           0.0024018,           0.0024018,           0.0024018
                 309,            0.021113,           0.0048048,                   0,             0.99706,                   1,               0.995,             0.68835,              0.0154,           0.0091971,                   0,            0.002377,            0.002377,            0.002377
                 310,            0.022286,           0.0052952,                   0,             0.99696,                   1,               0.995,             0.70682,             0.01538,           0.0090462,                   0,           0.0023523,           0.0023523,           0.0023523
                 311,            0.021004,           0.0054493,                   0,             0.99696,                   1,               0.995,             0.70682,             0.01538,           0.0090462,                   0,           0.0023275,           0.0023275,           0.0023275
                 312,            0.027333,           0.0053346,                   0,             0.99701,                   1,               0.995,             0.69134,            0.016177,           0.0090174,                   0,           0.0023028,           0.0023028,           0.0023028
                 313,            0.022262,           0.0048853,                   0,             0.99701,                   1,               0.995,             0.69134,            0.016177,           0.0090174,                   0,            0.002278,            0.002278,            0.002278
                 314,              0.0241,           0.0054987,                   0,             0.99683,                   1,               0.995,             0.70927,            0.014064,           0.0090168,                   0,           0.0022533,           0.0022533,           0.0022533
                 315,            0.018659,           0.0052446,                   0,             0.99683,                   1,               0.995,             0.70927,            0.014064,           0.0090168,                   0,           0.0022285,           0.0022285,           0.0022285
                 316,            0.021011,           0.0061451,                   0,               0.997,                   1,               0.995,             0.69191,            0.014945,           0.0089993,                   0,           0.0022038,           0.0022038,           0.0022038
                 317,            0.021609,           0.0061391,                   0,               0.997,                   1,               0.995,             0.69191,            0.014945,           0.0089993,                   0,            0.002179,            0.002179,            0.002179
                 318,            0.019725,           0.0062989,                   0,             0.99693,                   1,               0.995,             0.70439,            0.014286,           0.0089312,                   0,           0.0021543,           0.0021543,           0.0021543
                 319,            0.018561,           0.0037428,                   0,             0.99693,                   1,               0.995,             0.70439,            0.014286,           0.0089312,                   0,           0.0021295,           0.0021295,           0.0021295
                 320,            0.016349,           0.0058551,                   0,             0.99698,                   1,               0.995,             0.68377,            0.015262,           0.0089071,                   0,           0.0021048,           0.0021048,           0.0021048
                 321,             0.01384,           0.0048912,                   0,             0.99698,                   1,               0.995,             0.68377,            0.015262,           0.0089071,                   0,             0.00208,             0.00208,             0.00208
                 322,            0.020503,           0.0062325,                   0,             0.99695,                   1,               0.995,             0.67782,            0.014808,           0.0088558,                   0,           0.0020553,           0.0020553,           0.0020553
                 323,            0.017413,           0.0055318,                   0,             0.99695,                   1,               0.995,             0.67782,            0.014808,           0.0088558,                   0,           0.0020305,           0.0020305,           0.0020305
                 324,            0.017759,           0.0060921,                   0,             0.99695,                   1,               0.995,             0.67397,            0.015164,           0.0088012,                   0,           0.0020058,           0.0020058,           0.0020058
                 325,            0.015763,           0.0053691,                   0,             0.99695,                   1,               0.995,             0.67397,            0.015164,           0.0088012,                   0,            0.001981,            0.001981,            0.001981
                 326,            0.014524,           0.0051568,                   0,             0.99696,                   1,               0.995,             0.68638,            0.014944,           0.0087629,                   0,           0.0019563,           0.0019563,           0.0019563
                 327,            0.022383,           0.0054791,                   0,             0.99696,                   1,               0.995,             0.68638,            0.014944,           0.0087629,                   0,           0.0019315,           0.0019315,           0.0019315
                 328,            0.019179,           0.0041683,                   0,             0.99697,                   1,               0.995,             0.65928,            0.015733,           0.0087755,                   0,           0.0019068,           0.0019068,           0.0019068
                 329,            0.019956,           0.0058821,                   0,             0.99697,                   1,               0.995,             0.65928,            0.015733,           0.0087755,                   0,            0.001882,            0.001882,            0.001882
                 330,            0.017444,           0.0052747,                   0,             0.99671,                   1,               0.995,             0.70431,            0.014873,           0.0086391,                   0,           0.0018572,           0.0018572,           0.0018572
                 331,             0.01758,           0.0050374,                   0,             0.99671,                   1,               0.995,             0.70431,            0.014873,           0.0086391,                   0,           0.0018325,           0.0018325,           0.0018325
                 332,            0.020098,           0.0050398,                   0,             0.99686,                   1,               0.995,             0.70541,            0.014918,           0.0085655,                   0,           0.0018077,           0.0018077,           0.0018077
                 333,            0.017651,            0.003958,                   0,             0.99686,                   1,               0.995,             0.70541,            0.014918,           0.0085655,                   0,            0.001783,            0.001783,            0.001783
                 334,            0.018927,            0.005061,                   0,             0.99685,                   1,               0.995,             0.68687,            0.015969,           0.0085689,                   0,           0.0017582,           0.0017582,           0.0017582
                 335,            0.018069,           0.0058949,                   0,             0.99685,                   1,               0.995,             0.68687,            0.015969,           0.0085689,                   0,           0.0017335,           0.0017335,           0.0017335
                 336,            0.018554,           0.0047701,                   0,             0.99615,                   1,               0.995,             0.67487,            0.014799,            0.008504,                   0,           0.0017087,           0.0017087,           0.0017087
                 337,            0.016038,           0.0042702,                   0,             0.99615,                   1,               0.995,             0.67487,            0.014799,            0.008504,                   0,            0.001684,            0.001684,            0.001684
                 338,            0.014389,            0.004796,                   0,             0.99694,                   1,               0.995,             0.69895,            0.015068,           0.0084811,                   0,           0.0016592,           0.0016592,           0.0016592
                 339,             0.01366,           0.0052826,                   0,             0.99694,                   1,               0.995,             0.69895,            0.015068,           0.0084811,                   0,           0.0016345,           0.0016345,           0.0016345
                 340,            0.019221,           0.0047394,                   0,             0.99691,                   1,               0.995,             0.68918,            0.015255,           0.0083753,                   0,           0.0016097,           0.0016097,           0.0016097
                 341,            0.015148,           0.0043077,                   0,             0.99691,                   1,               0.995,             0.68918,            0.015255,           0.0083753,                   0,            0.001585,            0.001585,            0.001585
                 342,            0.020777,           0.0040817,                   0,             0.99688,                   1,               0.995,              0.7088,            0.014687,           0.0083763,                   0,           0.0015602,           0.0015602,           0.0015602
                 343,            0.020392,           0.0048557,                   0,             0.99688,                   1,               0.995,              0.7088,            0.014687,           0.0083763,                   0,           0.0015355,           0.0015355,           0.0015355
                 344,            0.020057,           0.0042714,                   0,             0.99692,                   1,               0.995,             0.70406,            0.014866,           0.0083492,                   0,           0.0015107,           0.0015107,           0.0015107
                 345,            0.018635,            0.005403,                   0,             0.99692,                   1,               0.995,             0.70406,            0.014866,           0.0083492,                   0,            0.001486,            0.001486,            0.001486
                 346,            0.017396,           0.0047343,                   0,             0.99703,                   1,               0.995,             0.69157,            0.015379,            0.008347,                   0,           0.0014612,           0.0014612,           0.0014612
                 347,            0.015927,           0.0046258,                   0,             0.99703,                   1,               0.995,             0.69157,            0.015379,            0.008347,                   0,           0.0014365,           0.0014365,           0.0014365
