               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 346,            0.019141,           0.0051045,                   0,             0.99719,                   1,               0.995,             0.68041,            0.014057,            0.010945,                   0,           0.0014612,           0.0014612,           0.0014612
                 347,            0.020081,           0.0049197,                   0,              0.9972,                   1,               0.995,              0.6798,            0.014582,             0.01078,                   0,           0.0014365,           0.0014365,           0.0014365
                 348,            0.022211,            0.005412,                   0,              0.9972,                   1,               0.995,              0.6798,            0.014582,             0.01078,                   0,           0.0014117,           0.0014117,           0.0014117
                 349,            0.023234,           0.0055359,                   0,             0.99744,                   1,               0.995,             0.65437,            0.016332,            0.010751,                   0,            0.001387,            0.001387,            0.001387
                 350,            0.022862,           0.0056564,                   0,             0.99744,                   1,               0.995,             0.65437,            0.016332,            0.010751,                   0,           0.0013622,           0.0013622,           0.0013622
                 351,            0.022856,           0.0044984,                   0,             0.99728,                   1,               0.995,             0.68911,            0.013936,            0.010686,                   0,           0.0013375,           0.0013375,           0.0013375
                 352,            0.019325,           0.0045607,                   0,             0.99728,                   1,               0.995,             0.68911,            0.013936,            0.010686,                   0,           0.0013128,           0.0013128,           0.0013128
                 353,            0.016629,            0.005779,                   0,             0.99732,                   1,               0.995,             0.67474,            0.013998,            0.010745,                   0,            0.001288,            0.001288,            0.001288
                 354,            0.020945,           0.0051546,                   0,             0.99732,                   1,               0.995,             0.67474,            0.013998,            0.010745,                   0,           0.0012633,           0.0012633,           0.0012633
                 355,            0.021153,           0.0051214,                   0,             0.99727,                   1,               0.995,             0.68559,            0.014272,            0.010532,                   0,           0.0012385,           0.0012385,           0.0012385
                 356,            0.023576,           0.0065671,                   0,             0.99727,                   1,               0.995,             0.68559,            0.014272,            0.010532,                   0,           0.0012138,           0.0012138,           0.0012138
                 357,            0.022639,           0.0051282,                   0,             0.99729,                   1,               0.995,             0.67477,            0.014468,            0.010533,                   0,            0.001189,            0.001189,            0.001189
                 358,            0.014725,           0.0041171,                   0,             0.99729,                   1,               0.995,             0.67477,            0.014468,            0.010533,                   0,           0.0011643,           0.0011643,           0.0011643
                 359,            0.019621,           0.0053853,                   0,             0.99729,                   1,               0.995,              0.7131,            0.013459,            0.010424,                   0,           0.0011395,           0.0011395,           0.0011395
                 360,            0.021524,           0.0053335,                   0,             0.99729,                   1,               0.995,              0.7131,            0.013459,            0.010424,                   0,           0.0011148,           0.0011148,           0.0011148
                 361,            0.022168,           0.0047711,                   0,             0.99727,                   1,               0.995,             0.69974,            0.014167,            0.010345,                   0,             0.00109,             0.00109,             0.00109
                 362,            0.020217,            0.005152,                   0,             0.99727,                   1,               0.995,             0.69974,            0.014167,            0.010345,                   0,           0.0010653,           0.0010653,           0.0010653
                 363,            0.020443,           0.0047323,                   0,             0.99732,                   1,               0.995,             0.67299,            0.014497,            0.010339,                   0,           0.0010405,           0.0010405,           0.0010405
                 364,            0.020333,           0.0051038,                   0,             0.99732,                   1,               0.995,             0.67299,            0.014497,            0.010339,                   0,           0.0010158,           0.0010158,           0.0010158
                 365,            0.021697,           0.0051339,                   0,             0.99721,                   1,               0.995,             0.67545,            0.014989,             0.01025,                   0,            0.000991,            0.000991,            0.000991
                 366,             0.01925,           0.0047048,                   0,             0.99721,                   1,               0.995,             0.67545,            0.014989,             0.01025,                   0,          0.00096625,          0.00096625,          0.00096625
                 367,            0.025177,           0.0051207,                   0,             0.99725,                   1,               0.995,             0.68966,            0.014405,            0.010156,                   0,           0.0009415,           0.0009415,           0.0009415
                 368,            0.021402,           0.0052532,                   0,             0.99725,                   1,               0.995,             0.68966,            0.014405,            0.010156,                   0,          0.00091675,          0.00091675,          0.00091675
                 369,            0.015351,           0.0042235,                   0,             0.99722,                   1,               0.995,             0.68806,             0.01414,             0.01013,                   0,            0.000892,            0.000892,            0.000892
                 370,            0.021297,           0.0055649,                   0,             0.99722,                   1,               0.995,             0.68806,             0.01414,             0.01013,                   0,          0.00086725,          0.00086725,          0.00086725
                 371,            0.022238,           0.0043735,                   0,             0.99726,                   1,               0.995,             0.71818,            0.013735,            0.010063,                   0,           0.0008425,           0.0008425,           0.0008425
                 372,            0.021266,           0.0056418,                   0,             0.99726,                   1,               0.995,             0.71818,            0.013735,            0.010063,                   0,          0.00081775,          0.00081775,          0.00081775
                 373,            0.019455,           0.0050801,                   0,             0.99724,                   1,               0.995,             0.70245,            0.013957,            0.010025,                   0,            0.000793,            0.000793,            0.000793
                 374,            0.019588,           0.0045085,                   0,             0.99724,                   1,               0.995,             0.70245,            0.013957,            0.010025,                   0,          0.00076825,          0.00076825,          0.00076825
                 375,            0.015985,           0.0047324,                   0,             0.99727,                   1,               0.995,             0.68433,            0.014649,           0.0099962,                   0,           0.0007435,           0.0007435,           0.0007435
                 376,            0.017065,           0.0038366,                   0,             0.99727,                   1,               0.995,             0.68433,            0.014649,           0.0099962,                   0,          0.00071875,          0.00071875,          0.00071875
                 377,             0.02416,           0.0042325,                   0,              0.9973,                   1,               0.995,             0.66279,             0.01511,            0.010018,                   0,            0.000694,            0.000694,            0.000694
                 378,             0.01716,           0.0039741,                   0,              0.9973,                   1,               0.995,             0.66279,             0.01511,            0.010018,                   0,          0.00066925,          0.00066925,          0.00066925
                 379,            0.020214,           0.0048441,                   0,             0.99727,                   1,               0.995,             0.68623,            0.013708,           0.0099691,                   0,           0.0006445,           0.0006445,           0.0006445
                 380,            0.015985,           0.0042658,                   0,             0.99727,                   1,               0.995,             0.68623,            0.013708,           0.0099691,                   0,          0.00061975,          0.00061975,          0.00061975
                 381,            0.018023,           0.0040639,                   0,             0.99727,                   1,               0.995,              0.7011,            0.013553,            0.009918,                   0,            0.000595,            0.000595,            0.000595
                 382,            0.017941,           0.0048351,                   0,             0.99727,                   1,               0.995,              0.7011,            0.013553,            0.009918,                   0,          0.00057025,          0.00057025,          0.00057025
                 383,            0.015863,           0.0046446,                   0,             0.99726,                   1,               0.995,             0.69409,            0.013804,           0.0098916,                   0,           0.0005455,           0.0005455,           0.0005455
                 384,            0.018444,            0.005751,                   0,             0.99726,                   1,               0.995,             0.69409,            0.013804,           0.0098916,                   0,          0.00052075,          0.00052075,          0.00052075
                 385,             0.01909,           0.0052829,                   0,             0.99725,                   1,               0.995,             0.70112,            0.013837,           0.0098655,                   0,            0.000496,            0.000496,            0.000496
                 386,            0.018528,           0.0056028,                   0,             0.99725,                   1,               0.995,             0.70112,            0.013837,           0.0098655,                   0,          0.00047125,          0.00047125,          0.00047125
                 387,            0.015666,           0.0040592,                   0,             0.99723,                   1,               0.995,             0.69543,             0.01398,           0.0098315,                   0,           0.0004465,           0.0004465,           0.0004465
                 388,            0.020805,           0.0058117,                   0,             0.99723,                   1,               0.995,             0.69543,             0.01398,           0.0098315,                   0,          0.00042175,          0.00042175,          0.00042175
                 389,            0.020227,           0.0054849,                   0,             0.99719,                   1,               0.995,             0.70063,             0.01405,            0.009801,                   0,            0.000397,            0.000397,            0.000397
                 390,            0.018845,           0.0051922,                   0,             0.99719,                   1,               0.995,             0.70063,             0.01405,            0.009801,                   0,          0.00037225,          0.00037225,          0.00037225
                 391,            0.020802,           0.0050356,                   0,             0.99721,                   1,               0.995,             0.70063,            0.014075,           0.0097739,                   0,           0.0003475,           0.0003475,           0.0003475
                 392,            0.016684,           0.0047977,                   0,             0.99721,                   1,               0.995,             0.70063,            0.014075,           0.0097739,                   0,          0.00032275,          0.00032275,          0.00032275
                 393,            0.019055,             0.00427,                   0,             0.99727,                   1,               0.995,              0.6951,            0.014517,           0.0097396,                   0,            0.000298,            0.000298,            0.000298
                 394,            0.021021,           0.0044168,                   0,             0.99727,                   1,               0.995,              0.6951,            0.014517,           0.0097396,                   0,          0.00027325,          0.00027325,          0.00027325
                 395,            0.022971,           0.0057778,                   0,             0.99722,                   1,               0.995,             0.68512,            0.014651,           0.0097324,                   0,           0.0002485,           0.0002485,           0.0002485
                 396,            0.019212,           0.0042774,                   0,             0.99722,                   1,               0.995,             0.68512,            0.014651,           0.0097324,                   0,          0.00022375,          0.00022375,          0.00022375
                 397,            0.022537,           0.0058364,                   0,             0.99724,                   1,               0.995,             0.68511,            0.014553,            0.009725,                   0,            0.000199,            0.000199,            0.000199
                 398,            0.021324,            0.004639,                   0,             0.99724,                   1,               0.995,             0.68511,            0.014553,            0.009725,                   0,          0.00017425,          0.00017425,          0.00017425
                 399,            0.019435,           0.0048383,                   0,             0.99724,                   1,               0.995,             0.68388,            0.014453,           0.0097167,                   0,           0.0001495,           0.0001495,           0.0001495
